country_code,country_name,date,value,indicator,indicator_name
AD,Andorra,2023,2.58355480961319,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2022,9.56461225648184,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2021,8.28677879049404,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2020,-11.1839399355384,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2019,2.01554763848308,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2018,1.58876549046354,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2017,0.346071889630295,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2016,3.70967806978986,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2015,1.43414039522716,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2014,2.50446552114518,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2013,-3.54759651549344,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2012,-4.97444371853503,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2011,-0.00806975341139093,NY.GDP.MKTP.KD.ZG,gdp_growth
AD,Andorra,2010,-1.97495799965345,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2023,1.00128936028298,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2022,3.04472652391918,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2021,1.19921052145153,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2020,-5.63821471714934,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2019,-0.702272957616017,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2018,-1.31636168896895,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2017,-0.147212941085755,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2016,-2.58004964404932,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2015,0.943571561325001,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2014,4.82255926962156,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2013,4.95461303112738,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2012,8.54210707584141,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2011,3.47205314798103,NY.GDP.MKTP.KD.ZG,gdp_growth
AO,Angola,2010,4.39837593810763,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2023,3.86201218730389,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2022,9.51639564359461,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2021,8.1917184618173,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2020,-18.8803992026325,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2019,3.10044514982847,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2018,6.95318609219737,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2017,2.46333336590416,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2016,4.09976553877765,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2015,1.44515529873077,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2014,2.21145251322996,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2013,-0.600715511931753,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2012,3.37283525153347,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2011,-1.95872181050282,NY.GDP.MKTP.KD.ZG,gdp_growth
AG,Antigua and Barbuda,2010,-7.84043006330508,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2023,-1.61100162090189,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2022,5.26987967384072,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2021,10.4418119882506,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2020,-9.9004848136464,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2019,-2.00086100285785,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2018,-2.61739646282038,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2017,2.81850297775918,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2016,-2.08032784377811,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2015,2.73115982828944,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2014,-2.51261532081394,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2013,2.40532378079436,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2012,-1.0264204544321,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2011,6.00395169280579,NY.GDP.MKTP.KD.ZG,gdp_growth
AR,Argentina,2010,10.1253981561002,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2023,8.29999999959539,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2022,12.5999999997766,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2021,5.80000000065645,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2020,-7.19999999920631,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2019,7.59999999853918,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2018,5.19999999965324,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2017,7.50000000164144,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2016,0.199999999825991,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2015,3.19999999896625,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2014,3.60000000058993,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2013,3.3,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2012,7.20000000096486,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2011,4.69999999867412,NY.GDP.MKTP.KD.ZG,gdp_growth
AM,Armenia,2010,2.2000000002151,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2023,4.26371941452948,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2022,8.51791810517545,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2021,24.1326273569798,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2020,-26.2118207828803,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2019,-2.23244039160568,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2018,2.39708527621045,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2017,7.04853338603499,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2016,1.71962497989442,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2015,-0.623625902371245,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2014,-1.58657513817235,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2013,6.43148260418822,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2012,-1.04079988436683,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2011,3.36923718421511,NY.GDP.MKTP.KD.ZG,gdp_growth
AW,Aruba,2010,-2.73345679250639,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2023,3.44199220009025,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2022,4.24238555336139,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2021,2.11116814768786,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2020,-0.119590735829973,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2019,2.17154505737176,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2018,2.87846971467883,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2017,2.27959179820343,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2016,2.7593859723839,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2015,2.19016928695221,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2014,2.59528411594042,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2013,2.60219339436559,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2012,3.91670942454073,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2011,2.40708018291988,NY.GDP.MKTP.KD.ZG,gdp_growth
AU,Australia,2010,2.21998026536549,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2023,-0.954962366849259,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2022,5.27789421203715,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2021,4.79532910551458,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2020,-6.31825528670208,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2019,1.7549764558533,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2018,2.48422086689928,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2017,2.27225012037459,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2016,2.11721967096108,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2015,1.30352309798889,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2014,0.755799076892799,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2013,-0.250726545926739,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2012,0.628246179413949,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2011,2.92746790789693,NY.GDP.MKTP.KD.ZG,gdp_growth
AT,Austria,2010,1.8089826696085,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2023,1.12397432709641,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2022,4.71480236521231,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2021,5.61645102853028,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2020,-4.30000010230737,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2019,2.50000006743734,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2018,1.49999999999999,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2017,0.199999938958655,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2016,-3.09999988037266,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2015,1.09397591627469,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2014,2.75050681535518,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2013,5.80980084268208,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2012,2.1652394748416,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2011,0.10000013782458,NY.GDP.MKTP.KD.ZG,gdp_growth
AZ,Azerbaijan,2010,5.04894451349574,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2023,2.63905598075102,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2022,10.7820132001503,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2021,15.4031489427848,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2020,-21.4234630658488,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2019,-1.35726520928898,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2018,2.62988985993933,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2017,2.79951863934495,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2016,-0.961908776858536,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2015,0.996758610594114,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2014,1.84726084348846,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2013,-2.86330925726089,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2012,2.99790320655973,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2011,0.613170735890648,NY.GDP.MKTP.KD.ZG,gdp_growth
BS,"Bahamas, The",2010,1.53866248693835,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2023,2.9807927665851,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2022,5.98130282177125,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2021,4.35004091668986,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2020,-5.9113629524152,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2019,2.05287774418655,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2018,2.05258864979861,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2017,4.95383534123657,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2016,3.81499327422425,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2015,2.50787205267615,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2014,4.30885692657077,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2013,5.29262224906203,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2012,3.80302899043062,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2011,1.92815791170796,NY.GDP.MKTP.KD.ZG,gdp_growth
BH,Bahrain,2010,4.33429917283135,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2023,5.77511237007889,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2022,7.09982877575158,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2021,6.93867912442445,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2020,3.44801755122445,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2019,7.88191515117722,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2018,7.31941263014136,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2017,6.59024999794057,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2016,7.11347821270093,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2015,6.55263987816197,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2014,6.0610593588495,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2013,6.01360565834344,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2012,6.52145877906443,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2011,6.46437912497728,NY.GDP.MKTP.KD.ZG,gdp_growth
BD,Bangladesh,2010,5.57178818533122,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2023,4.09382010970572,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2022,17.8328630251327,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2021,-0.254965880216531,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2020,-15.0543629495892,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2019,0.652585417698418,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2018,-1.17406509373819,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2017,0.12844600157031,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2016,1.79193033431267,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2015,-0.846098521356325,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2014,0.0824054778140209,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2013,-1.01038184618172,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2012,-0.313311151079603,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2011,-0.731434558650108,NY.GDP.MKTP.KD.ZG,gdp_growth
BB,Barbados,2010,-2.21771043677785,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2023,3.88624214456901,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2022,-4.65839591573591,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2021,2.43886212396819,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2020,-0.672742950624155,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2019,1.44645547691826,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2018,3.14919759375005,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2017,2.53218350022975,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2016,-2.52644643552371,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2015,-3.82957055828389,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2014,1.65112468524535,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2013,0.998719278658683,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2012,1.707852569854,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2011,5.5499747229649,NY.GDP.MKTP.KD.ZG,gdp_growth
BY,Belarus,2010,7.75001706649184,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2023,1.25170063203595,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2022,4.2334318336917,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2021,6.20255401586081,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2020,-4.79298389726264,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2019,2.44289006648609,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2018,1.87796857219402,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2017,1.47446765653092,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2016,1.19350263995111,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2015,1.47416438588013,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2014,1.76554038203088,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2013,0.30549447856238,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2012,0.215803673220449,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2011,1.93115497859051,NY.GDP.MKTP.KD.ZG,gdp_growth
BE,Belgium,2010,2.71031141346458,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2023,1.14901682065862,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2022,9.65297772389758,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2021,17.7461701205679,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2020,-13.9029100645218,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2019,4.26763689618086,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2018,1.11057125008675,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2017,-1.81285354051658,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2016,0.0545516535970023,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2015,2.87618379515959,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2014,4.03084557750317,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2013,4.45432600686063,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2012,3.73777578617181,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2011,-0.244543781225346,NY.GDP.MKTP.KD.ZG,gdp_growth
BZ,Belize,2010,1.11403578740261,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2023,6.35282160914288,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2022,6.25324491401346,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2021,7.1554516457574,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2020,3.84879240030133,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2019,6.86568662848335,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2018,6.69725362180888,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2017,5.67156195150444,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2016,3.33967342629693,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2015,1.77815106030278,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2014,6.35767909791932,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2013,7.19143372144946,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2012,4.811223315688,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2011,2.96375291904201,NY.GDP.MKTP.KD.ZG,gdp_growth
BJ,Benin,2010,2.11406472648392,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2023,-0.0948235929642749,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2022,6.43113399633694,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2021,5.41909484048358,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2020,-6.84286964270544,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2019,0.306266735233933,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2018,-0.432801300339307,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2017,3.61141983706115,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2016,-0.657206304259205,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2015,0.775529699568978,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2014,-3.70106759364258,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2013,-0.279708545423034,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2012,-5.30529910675297,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2011,-3.74274431740703,NY.GDP.MKTP.KD.ZG,gdp_growth
BM,Bermuda,2010,-2.50287828947368,NY.GDP.MKTP.KD.ZG,gdp_growth
BT,Bhutan,2022,5.21386781145085,NY.GDP.MKTP.KD.ZG,gdp_growth
BT,Bhutan,2021,4.42136740220592,NY.GDP.MKTP.KD.ZG,gdp_growth
BT,Bhutan,2020,-10.2183974073689,NY.GDP.MKTP.KD.ZG,gdp_growth
BT,Bhutan,2019,5.75514850618227,NY.GDP.MKTP.KD.ZG,gdp_growth
BT,Bhutan,2018,3.50187183723874,NY.GDP.MKTP.KD.ZG,gdp_growth
XD,High income,2023,92.3,IT.NET.USER.ZS,internet_users
XD,High income,2022,91.1,IT.NET.USER.ZS,internet_users
XD,High income,2021,90.0,IT.NET.USER.ZS,internet_users
XD,High income,2020,88.5,IT.NET.USER.ZS,internet_users
XD,High income,2019,87.5,IT.NET.USER.ZS,internet_users
XD,High income,2018,86.4,IT.NET.USER.ZS,internet_users
XD,High income,2017,84.2,IT.NET.USER.ZS,internet_users
XD,High income,2016,82.5,IT.NET.USER.ZS,internet_users
XD,High income,2015,78.3,IT.NET.USER.ZS,internet_users
XD,High income,2014,77.0,IT.NET.USER.ZS,internet_users
XD,High income,2013,75.2,IT.NET.USER.ZS,internet_users
XD,High income,2012,73.8,IT.NET.USER.ZS,internet_users
XD,High income,2011,70.5,IT.NET.USER.ZS,internet_users
XD,High income,2010,69.1,IT.NET.USER.ZS,internet_users
XM,Low income,2023,24.4,IT.NET.USER.ZS,internet_users
XM,Low income,2022,23.1,IT.NET.USER.ZS,internet_users
XM,Low income,2021,20.9,IT.NET.USER.ZS,internet_users
XM,Low income,2020,18.4,IT.NET.USER.ZS,internet_users
XM,Low income,2019,17.2,IT.NET.USER.ZS,internet_users
XM,Low income,2018,14.2,IT.NET.USER.ZS,internet_users
XM,Low income,2017,12.1,IT.NET.USER.ZS,internet_users
XM,Low income,2016,10.4,IT.NET.USER.ZS,internet_users
XM,Low income,2015,8.9,IT.NET.USER.ZS,internet_users
XM,Low income,2014,7.1,IT.NET.USER.ZS,internet_users
XM,Low income,2013,5.8,IT.NET.USER.ZS,internet_users
XM,Low income,2012,5.0,IT.NET.USER.ZS,internet_users
XM,Low income,2011,4.2,IT.NET.USER.ZS,internet_users
XM,Low income,2010,3.7,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2023,50.9,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2022,48.8,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2021,46.6,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2020,42.9,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2019,33.6,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2018,27.5,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2017,24.7,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2016,22.2,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2015,19.7,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2014,17.6,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2013,15.6,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2012,14.0,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2011,12.6,IT.NET.USER.ZS,internet_users
XN,Lower middle income,2010,10.4,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2023,78.5,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2022,76.5,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2021,74.1,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2020,70.3,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2019,64.5,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2018,59.5,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2017,54.7,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2016,51.4,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2015,47.9,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2014,44.2,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2013,41.4,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2012,38.3,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2011,34.5,IT.NET.USER.ZS,internet_users
XT,Upper middle income,2010,30.6,IT.NET.USER.ZS,internet_users
1W,World,2023,65.4,IT.NET.USER.ZS,internet_users
1W,World,2022,63.7,IT.NET.USER.ZS,internet_users
1W,World,2021,61.7,IT.NET.USER.ZS,internet_users
1W,World,2020,58.6,IT.NET.USER.ZS,internet_users
1W,World,2019,52.9,IT.NET.USER.ZS,internet_users
1W,World,2018,48.5,IT.NET.USER.ZS,internet_users
1W,World,2017,45.2,IT.NET.USER.ZS,internet_users
1W,World,2016,42.8,IT.NET.USER.ZS,internet_users
1W,World,2015,39.8,IT.NET.USER.ZS,internet_users
